,name,sector,industry,country,mktCap,fullTimeEmployees
SM1.AX,SYNLAIT FPO NZX,Consumer Defensive,Packaged Foods,New Zealand,712343360,
SMC.AX,delisted,,,,,
SMG.AX,SOONMINING FPO,Basic Materials,Gold,Australia,31644602,
SMI.AX,SANTANAMIN FPO,Basic Materials,Other Precious Metals & Mining,Australia,15394456,
SMLL.AX,error,,,,,
SMN.AX,STRUCT MON CDI 1:1,Technology,Scientific & Technical Instruments,Australia,47723508,122
SMP.AX,SMARTPAY FPO NZX,Technology,Software—Infrastructure,New Zealand,186523520,177
SMR.AX,STANMORE FPO,Energy,Thermal Coal,Australia,205508576,
SMX.AX,S-MATTERS FPO,Technology,Software—Application,Australia,54690092,
SNC.AX,SANDON FPO,Financial Services,Asset Management,Australia,97846600,
SND.AX,SAUNDERS FPO,Industrials,Engineering & Construction,Australia,74879088,218
SNL.AX,SUPPLY NET FPO,Consumer Cyclical,Auto Parts,Australia,265419056,
SNS.AX,SENSEN FPO,Technology,Software—Application,Australia,108813176,
SNZ.AX,SUMMERSET FPO NZX,Healthcare,Medical Care Facilities,New Zealand,2458637568,1823
SO4.AX,SALT LAKE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,342485536,
SOL.AX,SOUL W.H. FPO,Energy,Thermal Coal,Australia,7634306560,
SOM.AX,SOMNOMED FPO,Healthcare,Medical Devices,Australia,165104800,
SOP.AX,SYNERTEC FPO,Industrials,Engineering & Construction,Australia,22299264,
SOR.AX,STRAT ELE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,160811504,
SP3.AX,SPECTUR FPO,Industrials,Security & Protection Services,Australia,7866570,25
SPK.AX,SPARK NZ FPO NZX,Communication Services,Telecom Services,New Zealand,7480147968,5224
SPL.AX,STARPHARMA FPO,Healthcare,Biotechnology,Australia,820200768,
SPQ.AX,SUPERIOR FPO,Basic Materials,Other Industrial Metals & Mining,Australia,17957420,
SPT.AX,SPLITIT FPO,Technology,Software—Infrastructure,United States,372219456,80
SPX.AX,delisted,,,,,
SPY.AX,error,,,,,
SPZ.AX,SMART PARK FPO,Technology,Software—Application,Australia,59270480,
SRG.AX,SRGGLOBAL FPO,Industrials,Engineering & Construction,Australia,209524112,
SRH.AX,SAFEROADS FPO,Industrials,Industrial Distribution,Australia,11987776,
SRI.AX,SIPA RES. FPO,Basic Materials,Gold,Australia,9602659,
SRK.AX,STRIKE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,49426800,
SRN.AX,SUREFIRE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,30720480,
SRV.AX,SERVCORP FPO,Real Estate,Real Estate Services,Australia,312721824,694
SRY.AX,STORYILTD FPO,Consumer Cyclical,Specialty Retail,Australia,9033720,
SRZ.AX,STELLAR FPO,Basic Materials,Other Industrial Metals & Mining,Australia,18902276,
SSG.AX,SHAVERSHOP FPO,Consumer Cyclical,Specialty Retail,Australia,139761024,760
SSL.AX,SIETEL FPO,Real Estate,Real Estate Services,Australia,54050488,
SSLPA.AX,error,,,,,
SSM.AX,SRVSTREAM FPO,Industrials,Engineering & Construction,Australia,469176320,
SSO.AX,error,,,,,
SST.AX,STEAMSHIP FPO 50T,Industrials,Integrated Freight & Logistics,Papua New Guinea,279073792,
ST1.AX,SPIRIT TEC FPO,Communication Services,Telecom Services,Australia,191552896,
STA.AX,STRANDLINE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,117651600,
STC.AX,SINETECH FPO,Communication Services,Advertising Agencies,Australia,,
STG.AX,STRAKER TL FPO,Industrials,Specialty Business Services,New Zealand,85849144,
STM.AX,SUN METALS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,35359840,
STN.AX,SATURN MET FPO,Basic Materials,Gold,Australia,43386000,
STO.AX,SANTOS FPO,Energy,Oil & Gas E&P,Australia,44744273920,2722
STW.AX,error,,,,,
STX.AX,STRIKE ENE FPO,Energy,Oil & Gas E&P,Australia,551145600,
SUBD.AX,error,,,,,
SUD.AX,SUDA FPO,Healthcare,Biotechnology,Australia,16540209,
SUH.AX,STH HEM MI FPO,Basic Materials,Other Industrial Metals & Mining,Australia,9533160,
SUL.AX,SUPARETAIL FPO,Consumer Cyclical,Specialty Retail,Australia,2721203456,
SUN.AX,SUNCORP FPO,Financial Services,Insurance—Property & Casualty,Australia,12703552512,13500
SUP.AX,SUPLAKE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,27111318,
SVA.AX,error,,,,,
SVD.AX,delisted,,,,,
SVH.AX,SILVER HTG FPO,Consumer Cyclical,Gambling,Hong Kong,12612201,
SVL.AX,SILVERMINE FPO,Basic Materials,Silver,Australia,254650304,17
SVM.AX,SOVEREIGN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,177407104,
SVS.AX,SUNVEST FPO,Financial Services,Asset Management,Australia,4377240,4
SVW.AX,SEVEN GRP FPO,Industrials,Conglomerates,Australia,7784872960,5800
SVY.AX,STAVELYMIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,156576608,
SW1.AX,SWIFTMEDIA FPO,Communication Services,Entertainment,Australia,17930896,59
SWF.AX,SELFWEALTH FPO,Financial Services,Capital Markets,Australia,124241592,
SWK.AX,SWICKMIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,43691852,
SWM.AX,SEVENWEST FPO,Communication Services,Entertainment,Australia,722874048,
SWTZ.AX,error,,,,,
SXA.AX,STRATA-X CDI 1:1,Energy,Oil & Gas E&P,United States,35596388,1
SXE.AX,STH X ELEC FPO,Industrials,Engineering & Construction,Australia,126505496,400
SXL.AX,STHNXMEDIA FPO,Communication Services,Entertainment,Australia,554849344,
SXX.AX,S.CROSS EX FPO,Basic Materials,Other Industrial Metals & Mining,Australia,,
SXY.AX,SENEX FPO,Energy,Oil & Gas E&P,Australia,528480032,158
SYA.AX,SAYONA FPO,Basic Materials,Other Industrial Metals & Mining,Australia,151505200,
SYD.AX,SYDAIRPORT STAPLED,Industrials,Airports & Air Services,Australia,16084252672,418
SYI.AX,error,,,,,
SYR.AX,SYRAH RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,537525760,
SYS.AX,delisted,,,,,
SYT.AX,SYNTONIC FPO,Technology,Software—Application,United States,5735610,
SZL.AX,SEZZLE INC CDI FORUS,Financial Services,Credit Services,United States,1476093312,175
T3D.AX,333D FPO,Technology,Computer Hardware,Australia,5508640,
TAH.AX,TABCORP FPO,Consumer Cyclical,Gambling,Australia,10708208640,5000
TAM.AX,TANAMI FPO,Basic Materials,Gold,Australia,95183104,
TAO.AX,TAO COMMOD FPO,Basic Materials,Other Industrial Metals & Mining,Australia,89690912,
TAP.AX,delisted,,,,,
TAR.AX,TARUGAMIN FPO,Basic Materials,Copper,Australia,21488492,
TAS.AX,TASMAN RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,46980640,
TBL.AX,delisted,,,,,
TBR.AX,TRIBUNE FPO,Basic Materials,Gold,Australia,284901760,
TCL.AX,TRANSURBAN STAPLED,Industrials,Infrastructure Operations,Australia,34856136704,1800
TCN.AX,delisted,,,,,
TCO.AX,TRANSMETRO FPO,Consumer Cyclical,Lodging,Australia,10304756,
TD1.AX,TALI DIGI FPO,Healthcare,Health Information Services,Australia,45561376,
TDI.AX,error,,,,,
TDL.AX,TBGDIAGNOS FPO,Healthcare,Diagnostics & Research,Australia,58748496,
TDO.AX,3D OIL FPO,Energy,Oil & Gas E&P,Australia,16176468,
TDY.AX,delisted,,,,,
TECH.AX,error,,,,,
TEG.AX,TRIANGLE FPO,Energy,Oil & Gas E&P,Australia,19864418,
TEK.AX,THORN TECH FPO,Basic Materials,Oil & Gas Refining & Marketing,Australia,99087056,
TER.AX,TERRACOM FPO,Basic Materials,Coking Coal,Australia,64810292,
TFL.AX,TASFOODS FPO,Consumer Defensive,Packaged Foods,Australia,40468848,
TGA.AX,THORN GRP FPO,Industrials,Rental & Leasing Services,Australia,64445720,
TGF.AX,TRIBECA FPO,Financial Services,Asset Management,Australia,119617504,
TGG.AX,TEMPLETON FPO,Financial Services,Asset Management,Australia,286250176,
TGH.AX,TERRAGEN FPO,Basic Materials,Agricultural Inputs,Australia,66482148,
TGM.AX,THETA FPO,Basic Materials,Gold,Australia,122731768,
TGN.AX,TUNGSTEN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,125826240,
TGO.AX,delisted,,,,,
TGP.AX,360 GROUP STAPLED,Real Estate,Real Estate Services,Australia,214838688,
TGR.AX,TASSAL GRP FPO,Consumer Defensive,Farm Products,Australia,733328960,
THC.AX,error,,,,,
THD.AX,delisted,,,,,
THR.AX,THORMINING CDI 1:1,Basic Materials,Other Industrial Metals & Mining,United Kingdom,24142800,
TIA.AX,TIAN AN AU FPO,Real Estate,Real Estate—Development,Australia,25982642,
TIE.AX,TIETTO FPO,Basic Materials,Gold,Australia,163776608,
TIG.AX,TIG REALM FPO,Energy,Thermal Coal,Russia,91466904,283
TIN.AX,TNT MINES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,16874060,
TIP.AX,TEAMINVEST FPO,Financial Services,Asset Management,Australia,80109440,
TKF.AX,delisted,,,,,
TKL.AX,TRAKA RES FPO,Basic Materials,Gold,Australia,9116369,
TKM.AX,TREKMET CDI 1:1,Basic Materials,Other Industrial Metals & Mining,Australia,16487352,
TLG.AX,TALGAGROUP FPO,Basic Materials,Other Industrial Metals & Mining,Australia,391166720,
TLM.AX,TALISMAN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,21462220,
TLS.AX,TELSTRA FPO,Communication Services,Telecom Services,Australia,40556154880,28637
TLT.AX,TILTRENEW FPO NZX,Utilities,Utilities—Renewable,Australia,2629121536,50
TLX.AX,TELIXPHARM FPO,Healthcare,Biotechnology,Australia,1264747520,
TMG.AX,TRIGG MIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,13200793,
TMK.AX,TAMASKAOIL FPO,Energy,Oil & Gas E&P,Australia,8460000,
TML.AX,TIMAH FPO,Utilities,Utilities—Renewable,Malaysia,3942855,
TMR.AX,TEMPUS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,13394542,
TMT.AX,TECHMETALS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,53122552,
TMX.AX,TERRAIN FPO,Basic Materials,Gold,Australia,8093371,
TMZ.AX,THOMSONRES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,42403500,
TNE.AX,TECH ONE FPO,Technology,Software—Application,Australia,3071761920,
TNG.AX,TNG FPO,Basic Materials,Other Industrial Metals & Mining,Australia,124950008,
TNK.AX,THINK CHIL STAPLED,Consumer Cyclical,Personal Services,Australia,136241632,
TNP.AX,TRIPLE FPO,Energy,Oil & Gas E&P,Australia,1799900,
TNR.AX,TORIAN FPO,Basic Materials,Gold,Australia,41630016,
TNT.AX,TESSERENT FPO,Technology,Software—Infrastructure,Australia,247633760,
TNY.AX,TINYBEANS FPO,Communication Services,Internet Content & Information,Australia,73054616,50
TOE.AX,TORO ENERG FPO,Basic Materials,Other Industrial Metals & Mining,Australia,79754224,
TOM.AX,TOMIZONE FPO,Technology,Software—Infrastructure,Australia,850402,
TON.AX,TRITONMIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,55589028,
TOP.AX,THORNEYOPP FPO,Financial Services,Asset Management,Australia,105391552,
TOT.AX,360CAPITAL STAPLED,Real Estate,REIT—Diversified,Australia,125614000,
TOU.AX,TLOUENERGY FPO,Energy,Oil & Gas E&P,Australia,37812536,
TPC.AX,TPC CONSOL FPO,Utilities,Utilities—Diversified,Australia,25595100,
TPD.AX,TALON PETR FPO,Energy,Oil & Gas E&P,Australia,42814324,
TPM.AX,delisted,,,,,
TPO.AX,TIAN POH FPO,Basic Materials,Other Industrial Metals & Mining,Singapore,17393086,
TPP.AX,TEMPO FPO,Industrials,Electrical Equipment & Parts,Australia,38076676,
TPS.AX,THREAT PRO FPO,Industrials,Security & Protection Services,Australia,9638240,
TPW.AX,TEMPLE WEB FPO,Consumer Cyclical,Internet Retail,Australia,1216575360,
TRA.AX,TURNERS FPO NZX,Consumer Cyclical,Auto & Truck Dealerships,New Zealand,273318976,771
TRL.AX,TANGARES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,15172788,
TRM.AX,TRUSCOTT FPO,Basic Materials,Gold,Australia,2686782,1
TRS.AX,REJECTSHOP FPO,Consumer Defensive,Discount Stores,Australia,238463216,5461
TRT.AX,TODDRIVER FPO,Basic Materials,Other Industrial Metals & Mining,Australia,41879420,
TRY.AX,TROY RES. FPO,Basic Materials,Gold,Australia,51514356,311
TSC.AX,TWENTY7 CO FPO,Basic Materials,Other Industrial Metals & Mining,Australia,10631600,
TSL.AX,TITANSANDS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,33748380,
TSO.AX,TESORO RES FPO,Basic Materials,Gold,Australia,119324576,
TTA.AX,TTA HOLDIN FPO,Technology,Electronics & Computer Distribution,Australia,6049912,16
TTB.AX,TOTALBRAIN FPO,Healthcare,Health Information Services,Australia,29242082,
TTI.AX,TRAFFIC FPO,Industrials,Railroads,Australia,24111250,
TTL.AX,TRANSCEND FPO,Technology,Software—Application,Australia,1389768,
TTM.AX,TITANMIN FPO,Basic Materials,Gold,Australia,108247744,255
TTT.AX,TITOMIC FPO,Basic Materials,Specialty Chemicals,Australia,79690000,
TV2.AX,TV2U INTER FPO,Technology,Software—Application,Australia,20370160,
TWD.AX,TAMAWOOD FPO,Consumer Cyclical,Residential Construction,Australia,99041248,
TWE.AX,TREA WINE FPO,Consumer Defensive,Beverages—Wineries & Distilleries,Australia,7777122816,3000
TWR.AX,TOWER FPO NZX,Financial Services,Insurance—Diversified,New Zealand,309660832,
TYM.AX,TYMLEZ FPO,Technology,Software—Application,Netherlands,9345184,
TYR.AX,TYRO PAY FPO,Technology,Information Technology Services,Australia,1860070656,
TYX.AX,TYRANNA FPO,Basic Materials,Gold,Australia,10258881,
TZL.AX,TZ LIMITED FPO,Industrials,Security & Protection Services,Australia,10098102,
TZN.AX,TERRAMIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,86778960,
UBA.AX,error,,,,,
UBE.AX,error,,,,,
UBI.AX,UNI BIOSEN CDI 1:1,Healthcare,Medical Devices,Australia,99468320,60
UBJ.AX,error,,,,,
UBN.AX,URBANISE FPO,Technology,Software—Application,Australia,69246400,73
UBP.AX,error,,,,,
UBU.AX,error,,,,,
UBW.AX,error,,,,,
UCM.AX,USCOM FPO,Healthcare,Medical Devices,Australia,26171500,
UCW.AX,UCW LTD FPO,Consumer Defensive,Education & Training Services,Australia,22327660,
UMAX.AX,error,,,,,
UMG.AX,UNITEDMALT FPO,Consumer Defensive,Beverages—Brewers,United States,1262535296,1000
UNL.AX,delisted,,,,,
UNV.AX,delisted,,,,,
UOS.AX,U.O. AUST FPO,Real Estate,Real Estate—Development,Malaysia,1136063232,1511
URF.AX,US RESPROP ORD UNITS,Real Estate,REIT—Residential,Australia,78084600,
URW.AX,UNIBALWEST CDI 20:1,Real Estate,REIT—Retail,France,14454852608,2999
USD.AX,error,,,,,
UTR.AX,delisted,,,,,
UUL.AX,ULTIMA UTD FPO,Real Estate,Real Estate—Development,Australia,33358052,2
UUV.AX,UUV AQUA FPO,Industrials,Aerospace & Defense,Australia,4776740,
UWL.AX,UNITIGROUP FPO,Communication Services,Telecom Services,Australia,1616177920,
VACF.AX,error,,,,,
VAE.AX,error,,,,,
VAF.AX,error,,,,,
VAH.AX,delisted,,,,,
VAL.AX,VALORES FPO,Basic Materials,Other Precious Metals & Mining,Australia,22670640,
VAN.AX,VANGOMIN FPO,Basic Materials,Gold,Australia,83698112,
VAP.AX,error,,,,,
VAR.AX,VARISCAN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,5537532,
VAS.AX,error,,,,,
VBLD.AX,error,,,,,
VBND.AX,error,,,,,
VBS.AX,VECTUS BIO FPO,Healthcare,Biotechnology,Australia,38303036,
VCF.AX,error,,,,,
VCX.AX,VICINITY STAPLED,Real Estate,REIT—Retail,Australia,7579546112,
VDBA.AX,error,,,,,
VDCO.AX,error,,,,,
VDGR.AX,error,,,,,
VDHG.AX,error,,,,,
VEA.AX,VIVA E GRP FPO,Energy,Oil & Gas Refining & Marketing,Australia,2877675776,
VEC.AX,VECTOR RES FPO,Basic Materials,Gold,Australia,25660680,
VEE.AX,VEEM LTD FPO,Industrials,Aerospace & Defense,Australia,134550000,180
VEFI.AX,error,,,,,
VEN.AX,VINENERGY FPO,Energy,Oil & Gas E&P,Australia,40555500,
VEQ.AX,error,,,,,
VESG.AX,error,,,,,
VEU.AX,error,,,,,
VG1.AX,VGI GLOBAL FPO,Financial,Asset Management,Australia,887087808,
VG8.AX,VGI ASIAN FPO,,,Australia,,
VGAD.AX,error,,,,,
VGB.AX,error,,,,,
VGE.AX,error,,,,,
VGI.AX,VGI PRTNRS FPO,Financial Services,Asset Management,Australia,551263616,26
VGL.AX,VSTA GRP FPO NZX,Technology,Software—Application,New Zealand,451222208,
VGMF.AX,error,,,,,
VGS.AX,error,,,,,
VHT.AX,VOLPARA FPO NZ,Healthcare,Health Information Services,New Zealand,332600192,174
VHY.AX,error,,,,,
VIA.AX,VIAGOLD FPO 1C,Basic Materials,Other Industrial Metals & Mining,China,6831617,
VIC.AX,VIC MINES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,11036500,
VIF.AX,error,,,,,
VIG.AX,VICTOR FPO,Technology,Software—Application,Australia,17166810,
VII.AX,VIETNAM FPO,Basic Materials,Steel,Australia,,663
VIP.AX,VIP GLOVES FPO,Basic Materials,Specialty Chemicals,Malaysia,38508168,
VISM.AX,error,,,,,
VIV.AX,delisted,,,,,
VKA.AX,VIKINGMINE FPO,Basic Materials,Gold,Australia,36405880,
VLC.AX,error,,,,,
VLS.AX,VLSCIENCE FPO,Healthcare,Drug Manufacturers—Specialty & Generic,Australia,54082600,
VLT.AX,delisted,,,,,
VMC.AX,VENUS MET FPO,Basic Materials,Other Industrial Metals & Mining,Australia,30215802,3300
VMG.AX,VDM GROUP FPO,Industrials,Engineering & Construction,Australia,20782980,6
VMIN.AX,error,,,,,
VML.AX,VITALMETAL FPO,Basic Materials,Other Industrial Metals & Mining,Australia,184553616,
VMS.AX,VENTUREMIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,71694024,
VMT.AX,VMOTO FPO,Consumer Cyclical,Recreational Vehicles,Australia,128026288,
VMX.AX,VALMECLTD FPO,Energy,Oil & Gas Equipment & Services,Australia,39653144,400
VMY.AX,VIMY RES FPO,Energy,Uranium,Australia,97333376,
VN8.AX,VONEXLTD FPO,Communication Services,Telecom Services,Australia,29916860,
VOC.AX,VOCUS FPO,Communication Services,Telecom Services,Australia,3373197312,
VOL.AX,VICTRY OFF FPO,Real Estate,Real Estate Services,Australia,20041000,
VOR.AX,VORTIVLIM FPO,Technology,Software—Infrastructure,Australia,18970740,
VP7.AX,VELOCITY FPO,Real Estate,Real Estate—Diversified,Australia,6264445,
VPC.AX,error,,,,,
VPR.AX,VOLT POWER FPO,Utilities,Utilities—Renewable,Australia,36678120,
VR1.AX,VECTIONTEC FPO,Technology,Software—Application,Australia,86926416,
VR8.AX,VANAD RES FPO,Basic Materials,Other Industrial Metals & Mining,Australia,17965296,
VRC.AX,VOLT FPO,Basic Materials,Other Industrial Metals & Mining,Australia,38085280,
VRL.AX,delisted,,,,,
VRS.AX,VERIS FPO,Industrials,Engineering & Construction,Australia,36958076,
VRT.AX,VIRTUS FPO,Healthcare,Medical Care Facilities,Australia,469477056,
VRX.AX,VRXSILICA FPO,Basic Materials,Other Industrial Metals & Mining,Australia,156453584,
VSO.AX,error,,,,,
VTG.AX,VITA GROUP FPO,Consumer Cyclical,Specialty Retail,Australia,139958448,
VTH.AX,VITALHARV UNIT,Financial Services,Asset Management,Australia,209050000,
VTI.AX,VISIONTECH CDI FORUS,Healthcare,Medical Devices,United States,34416748,
VTS.AX,error,,,,,
VUK.AX,V MONEY UK CDI 1:1,Financial Services,Banks—Regional,United Kingdom,4902647296,9275
VUL.AX,VULCAN E FPO,Basic Materials,Other Industrial Metals & Mining,Australia,664127488,
VVA.AX,VIVALEISUR FPO,Consumer Cyclical,Leisure,Australia,225379552,
VVLU.AX,error,,,,,
VVR.AX,delisted,,,,,
VXR.AX,VENTUREX FPO,Basic Materials,Other Industrial Metals & Mining,Australia,181144880,
VYS.AX,VYSARNLTD FPO,Industrials,Engineering & Construction,Australia,35212996,
WAA.AX,WAM ACTIVE FPO,Financial Services,Asset Management,Australia,74788568,
WAF.AX,WESTAFRICA FPO,Basic Materials,Gold,Australia,737136320,375
WAM.AX,WAMCAPITAL FPO,Financial Services,Asset Management,Australia,1871041920,
WAT.AX,WATERCO FPO,Industrials,Pollution & Treatment Controls,Australia,103685736,660
WAX.AX,WAM RESEAR FPO,Financial Services,Asset Management,Australia,334957984,
WBC.AX,WESTPAC FPO,Financial Services,Banks—Diversified,Australia,87876411392,36849
WBE.AX,WHITEBARK FPO,Energy,Oil & Gas E&P,Australia,12189390,
WBT.AX,WEEBITNANO FPO,Technology,Semiconductors,Australia,313661952,
WCMQ.AX,error,,,,,
WCN.AX,WHITECLIFF FPO,Basic Materials,Gold,Australia,10343920,
WDIV.AX,error,,,,,
WDMF.AX,error,,,,,
WEB.AX,WEBJET FPO,Consumer Cyclical,Travel Services,Australia,1942487296,1800
WEC.AX,WHITE ENER FPO,Energy,Thermal Coal,Australia,92937472,
WEL.AX,WINCHESTER FPO,Energy,Oil & Gas E&P,Australia,15202990,
WEMG.AX,error,,,,,
WES.AX,WESFARMER FPO,Consumer Cyclical,Home Improvement Retail,Australia,59912105984,120000
WFE.AX,delisted,,,,,
WGB.AX,WAMGLOBAL FPO,Financial Services,Asset Management,Australia,540293568,
WGN.AX,WAGNERS FPO,Basic Materials,Building Materials,Australia,359418208,
WGO.AX,WARREGO FPO,Energy,Oil & Gas E&P,United Kingdom,222102880,
WGX.AX,WESTGOLD FPO,Basic Materials,Gold,Australia,898572544,934
WHA.AX,WATTLE FPO,Consumer Defensive,Packaged Foods,Australia,81835608,
WHC.AX,WHITEHAVEN FPO,Energy,Thermal Coal,Australia,1807120000,2500
WHF.AX,WHITEFIELD FPO,Financial Services,Capital Markets,Australia,518085920,
WHFPA.AX,delisted,,,,,
WHK.AX,WHITEHAWK FPO,Technology,Software—Infrastructure,Australia,61310256,
WIC.AX,WESTOZIC FPO,Financial Services,Asset Management,Australia,153759600,
WJA.AX,WAMEJA FPO,Technology,Software—Infrastructure,Australia,127139248,
WKT.AX,WALKABOUT FPO,Basic Materials,Other Industrial Metals & Mining,Australia,62844124,
WLC.AX,delisted,,,,,
WLD.AX,WELLARD FPO,Consumer Defensive,Farm Products,Australia,31343750,
WLE.AX,WAMLEADERS FPO,Financial Services,Asset Management,Australia,1270894848,
WLF.AX,delisted,,,,,
WMI.AX,WAM MICRO FPO,Financial,Asset Management,Australia,288400000,
WML.AX,WOOMERA FPO,Basic Materials,Other Industrial Metals & Mining,Australia,6463553,
WNB.AX,WELLNESS FPO,Healthcare,Medical Care Facilities,Australia,4583826,
WND.AX,delisted,,,,,
WNR.AX,WINGARA AG FPO,Consumer Defensive,Farm Products,Australia,17261660,
WNS.AX,delisted,,,,,
WOA.AX,WIDE OPEN FPO,Consumer Defensive,Farm Products,Australia,75746344,
WOR.AX,WORLEY FPO,Energy,Oil & Gas Equipment & Services,Australia,5513263104,51855
WOW.AX,WOOLWORTHS FPO,Consumer Defensive,Grocery Stores,Australia,51297693696,215000
WPL.AX,WOODSIDE FPO,Energy,Oil & Gas E&P,Australia,23646255104,3670
WPP.AX,WPP AUNZ FPO,Communication Services,Advertising Agencies,Australia,613549440,
WQG.AX,WCM GLOBAL FPO,Financial,Asset Management,United States,,
WRLD.AX,error,,,,,
WRM.AX,WHITEROCK FPO,Basic Materials,Other Industrial Metals & Mining,Australia,42894180,
WSA.AX,WEST AREAS FPO,Basic Materials,Other Industrial Metals & Mining,Australia,566771904,
WSI.AX,WESTSTARIN FPO,Industrials,Engineering & Construction,Australia,17558566,
WSP.AX,WHISPIR FPO,Technology,Software—Application,Australia,392199360,155
WTC.AX,WISETECH FPO,Technology,Software—Application,Australia,9119953920,
WTL.AX,WT FIN GRP FPO,Financial Services,Asset Management,Australia,9361632,
WVOL.AX,error,,,,,
WWG.AX,WISEWAYGRP FPO,Industrials,Integrated Freight & Logistics,Australia,43498892,
WWI.AX,WEST WITS FPO,Basic Materials,Gold,Australia,132530696,
WXHG.AX,error,,,,,
WXOZ.AX,error,,,,,
WZR.AX,WISR LTD FPO,Financial Services,Credit Services,Australia,230229296,
XAM.AX,XANADUMINE FPO,Basic Materials,Other Precious Metals & Mining,Mongolia,76428800,
XARO.AX,error,,,,,
XCD.AX,delisted,,,,,
XF1.AX,XREF FPO NZ,Technology,Software—Application,Australia,45577248,56
XPD.AX,,Consumer Goods,Textile - Apparel Footwear & Accessories,Australia,5692284,
XPE.AX,XPED LIMTD FPO,Healthcare,Health Information Services,Australia,6378580,
XPL.AX,XPLOREWLTH FPO,Financial Services,Capital Markets,Australia,62494108,
XRF.AX,XRF SCIEN FPO,Technology,Scientific & Technical Instruments,Australia,38349884,
XRO.AX,XERO FPO,Technology,Software—Application,New Zealand,18739738624,3220
XST.AX,XSTATE FPO,Energy,Oil & Gas E&P,Australia,34964672,
XTC.AX,XANTIPPE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,8149120,
XTD.AX,delisted,,,,,
XTE.AX,error,,,,,
YAL.AX,YANCOAL FPO,Energy,Thermal Coal,Australia,3010603264,3119
YANK.AX,error,,,,,
YBR.AX,YELLOWBRIC FPO,Financial Services,Financial Conglomerates,Australia,29185022,
YMAX.AX,error,,,,,
YOJ.AX,YOJEE FPO,Technology,Software—Application,Australia,148290768,
YOW.AX,YOWIE FPO,Consumer Defensive,Confectioners,Australia,9398424,
YPB.AX,YPB GROUP FPO,Industrials,Security & Protection Services,Australia,14975459,
YRL.AX,YANDAL FPO,Basic Materials,Gold,Australia,40407364,1
Z1P.AX,ZIPCOLTD FPO,Financial Services,Credit Services,Australia,4282246656,612
Z3RO.AX,delisted,,,,,
ZEL.AX,Z ENERGY FPO NZX,Energy,Oil & Gas Refining & Marketing,New Zealand,1384720768,2451
ZEN.AX,delisted,,,,,
ZER.AX,ZETA RES FPO,Basic Materials,Other Industrial Metals & Mining,Bermuda,79141432,
ZEU.AX,ZEUSRESOUR FPO,Energy,Uranium,Australia,6665550,
ZGL.AX,ZICOM FPO,Industrials,Specialty Industrial Machinery,Singapore,19542690,
ZIM.AX,ZIMPLATS FPO 10CUS,Basic Materials,Other Precious Metals & Mining,Guernsey,2400327424,3309
ZIP.AX,delisted,,,,,
ZLD.AX,ZELIRATHER FPO,Healthcare,Biotechnology,Australia,73799840,
ZMI.AX,ZINCOFIRE FPO,Basic Materials,Other Industrial Metals & Mining,Australia,7213930,
ZMICA.AX,delisted,,,,,
ZNC.AX,ZENITH MIN FPO,Basic Materials,Other Industrial Metals & Mining,Australia,35323200,
ZNO.AX,ZOONOGROUP FPO,Consumer Defensive,Household & Personal Products,New Zealand,101827560,
ZUSD.AX,error,,,,,
ZYAU.AX,error,,,,,
ZYB.AX,delisted,,,,,
ZYUS.AX,error,,,,,
