,Daily Sharpe - 5d,Annual Sharpe - 5d,Return over 5d (%),Avg volume (5d)
AWC.AX,0.6028708391729996,9.570277878867442,0.074074074074074,18170615.8
AWN.AX,0.3729366510578186,5.920185800881568,0.08888888888888884,46715.0
AWV.AX,-inf,-inf,0.0,672001.0
AWY.AX,,,,
AX1.AX,0.00770114332721949,0.12225186032812374,0.0,874285.2
AX8.AX,-inf,-inf,0.0,5871553.0
AXE.AX,-0.42722846468270587,-6.782041623350287,-0.06122448979591831,757130.2
AXI.AX,-0.5000761904761905,-7.938463419507401,-0.12499999999999993,18557.2
AXT.AX,-inf,-inf,0.0,0.0
AYF.AX,,,,
AYI.AX,,,,0.0
AYM.AX,-inf,-inf,0.0,57199.8
AYR.AX,,,,
AYS.AX,-0.2590894651866353,-4.112917753203384,-0.012820512820512832,1215853.2
AZI.AX,,,0.0,10138152.2
AZJ.AX,-1.0270194916832305,-16.30342899965878,-0.018970189701896976,6912066.4
AZS.AX,0.16249705520883193,2.5795607811774133,0.03333333333333337,1316024.8
AZT.AX,,,,
AZV.AX,,,,
AZY.AX,-inf,-inf,0.0,4983254.4
B2Y.AX,,,,
BAF.AX,0.8651907171393135,13.734476845153512,0.02040816326530614,179959.0
BAP.AX,0.4910151917194568,7.794624523466305,0.011396011396011407,1200471.0
BAR.AX,-inf,-inf,0.0,1135308.4
BAS.AX,,,,5860000.0
BAT.AX,0.12125395333959305,1.924846836119958,0.0,4225057.6
BBC.AX,-0.5002507936507936,-7.941235158976135,-0.037974683544303826,3883.4
BBL.AX,-inf,-inf,0.0,0.0
BBN.AX,-0.29857891037847256,-4.739793261540484,-0.03302752293577993,441531.8
BBOZ.AX,-0.03788474696902143,-0.6014017137758324,-0.0034722222222221483,1560236.0
BBUS.AX,0.23281894068253803,3.695886105308965,0.03546099290780145,3099288.2
BBX.AX,-0.5001333333333333,-7.939370534242624,-0.07142857142857148,152983.4
BC8.AX,-0.3055110879437615,-4.849838168831858,-0.05970149253731348,126771.0
BCB.AX,-inf,-inf,0.0,381817.6
BCC.AX,0.010972807241564393,0.17418791487256816,0.0,167478.6
BCI.AX,0.009535931316107154,0.15137821669087434,0.0,428868.0
BCK.AX,0.08701893338859698,1.3813827426019365,0.0,202900.0
BCL.AX,,,,
BCN.AX,-inf,-inf,0.0,7805666.2
BCT.AX,-inf,-inf,0.0,259607.6
BD1.AX,0.6057822232848186,9.616494668852589,0.13167259786476873,660138.4
BDA.AX,-0.5002095238095238,-7.9405800205562524,-0.0454545454545455,89090.6
BDC.AX,-inf,-inf,0.0,2163906.6
BDG.AX,0.03594142874309785,0.5705524933115143,0.0,40495.0
BDI.AX,,,,0.0
BEAR.AX,0.001867778044822455,0.029650057265200012,0.0,42446.6
BEE.AX,-inf,-inf,0.0,1795475.8
BEL.AX,-0.5000857142857142,-7.938614605296605,-0.11111111111111106,30299.4
BEM.AX,-0.05179550597209265,-0.8222281669975078,-0.07692307692307698,8339532.8
BEN.AX,0.7063326573911421,11.212683326042104,0.03410230692076227,2397487.8
BET.AX,0.09925910272947729,1.5756894070896565,0.02272727272727275,4088844.8
BFC.AX,-inf,-inf,0.0,1065609.8
BFG.AX,-1.2644727809915413,-20.072883108683158,-0.12244897959183673,306768.0
BGA.AX,0.0682920077884746,1.0841020148495395,0.0032894736842104563,776938.8
BGL.AX,0.1986344410218004,3.153223996536063,0.0694444444444445,3049150.2
BGP.AX,-inf,-inf,0.0,0.0
BGT.AX,-inf,-inf,0.0,245979.0
BHD.AX,-0.254370325285056,-4.0380037297131794,-0.03703703703703707,25585.0
BHL.AX,-inf,-inf,0.0,0.0
BHP.AX,0.05081157626428071,0.8066087671108748,0.00508854060655404,7762929.4
BID.AX,0.011837287890275635,0.18791111973087457,0.0,465349.2
BILL.AX,0.40451428571422593,6.421465210636618,9.974067424686719e-05,7369.8
BIN.AX,0.004417956793320843,0.07013288986893201,0.0,1079806.4
BIQ.AX,-inf,-inf,0.0,0.0
BIR.AX,0.49998095238095236,7.9369515616153645,0.4999999999999999,63307.2
BIS.AX,-1.0781960724554855,-17.11583203370276,-0.10784313725490195,67717.0
BIT.AX,0.046998414584444315,0.7460767020285044,0.0,497503.6
BKI.AX,-0.3867704512954546,-6.139790571575955,-0.013793103448275874,524920.2
BKL.AX,0.016592090079085152,0.26339126448024797,0.0007605526682723067,39809.0
BKT.AX,-0.5000666666666667,-7.9383122337181975,-0.14285714285714296,2131234.8
BKW.AX,-0.10254725767615155,-1.6278872486565383,-0.0064068339562200205,319630.8
BKY.AX,0.3895109333140961,6.183294374938573,0.03125000000000003,40396.4
BLA.AX,,,,
BLD.AX,0.23081746771698414,3.664113706972918,0.013232514177693815,3052299.8
BLG.AX,0.040736045407201736,0.6466646732621442,0.0,1256902.0
BLK.AX,,,,
BLU.AX,-0.5000761904761905,-7.938463419507401,-0.12499999999999993,1602204.8
BLV.AX,,,,
BLX.AX,-0.15304954181301633,-2.429586155457737,-0.017241379310344845,177029.6
BLY.AX,-0.5486857942475699,-8.710116956958146,-0.17741935483870966,33392.0
BLZ.AX,0.12125395333959305,1.924846836119958,0.0,564082.0
BMG.AX,-0.5000857142857142,-7.938614605296605,-0.11111111111111106,380699.0
BMH.AX,-inf,-inf,0.0,551.2
BMN.AX,0.33430011058914155,5.306849735281554,0.1999999999999999,5766384.2
BNDS.AX,-0.655142253069727,-10.40006084995824,-0.009056603773584847,11944.2
BNKS.AX,1.5430869647138838,24.495746159870627,0.039538714991762654,34160.8
BNL.AX,-0.5000380952380953,-7.937858676350587,-0.25000000000000006,4244683.4
BNO.AX,-0.199845321370508,-3.172446126156876,-0.13888888888888887,2260487.2
BNR.AX,-inf,-inf,0.0,417062.0
BOA.AX,0.27783301373218294,4.410462362033697,0.0454545454545455,61808.2
BOC.AX,0.4409508242901374,6.999877328883858,0.22222222222222227,80119.6
BOE.AX,0.04073604540720173,0.646664673262144,0.0,12797089.4
BOL.AX,0.4998571428571429,7.934986146355717,0.06666666666666674,273157.4
BOND.AX,-0.8820207004037888,-14.001644546876596,-0.008040935672514578,9221.0
BOQ.AX,0.4500253549273681,7.143931036868352,0.010022271714922032,4961316.6
BOT.AX,-0.24480272984239893,-3.8861228605963065,-0.09090909090909087,2105422.4
BPH.AX,-0.2059155326913843,-3.2688077435207616,-0.2941176470588236,21287631.4
BPL.AX,,,,
BPP.AX,0.12125395333959305,1.924846836119958,0.0,3712751.4
BPT.AX,1.1403645483473162,18.10272599328895,0.08588957055214733,10355368.6
BRB.AX,-0.5001904761904761,-7.940277648977844,-0.050000000000000044,280482.0
BRG.AX,-0.4168822234231477,-6.6178001350878874,-0.0336104083845321,223791.6
BRI.AX,-0.500247619047619,-7.941184763713069,-0.03846153846153849,40583.8
BRK.AX,0.4999904761904762,7.937102747404569,1.0,99650071.4
BRL.AX,-inf,-inf,0.0,923779.8
BRN.AX,-18.16547556340731,-288.36798472798006,-0.16000000000000003,9607740.4
BRU.AX,0.046998414584444315,0.7460767020285044,0.0,863883.8
BRV.AX,0.447961029666201,7.111160889271172,0.13888888888888887,271198.0
BSA.AX,-0.5002857142857143,-7.941789506869884,-0.03333333333333337,1187373.2
BSE.AX,-0.2491902640848974,-3.955772807442893,-0.03125000000000003,912540.6
BSL.AX,0.09301774053051777,1.4766108537652998,0.00728291316526605,1821565.2
BSM.AX,-inf,-inf,0.0,8087203.6
BSP.AX,,,,
BSR.AX,-inf,-inf,0.0,0.0
BSX.AX,-0.14575618826125425,-2.3138077571279445,-0.06000000000000005,1228266.8
BTC.AX,-inf,-inf,0.0,594145.8
BTH.AX,-1.8245178017799955,-28.963322196720647,-0.07692307692307698,1170614.8
BTI.AX,-0.604186985406429,-9.591171052603334,-0.04195804195804184,84214.4
BUB.AX,-0.6772220659914464,-10.750567013872441,-0.07142857142857148,1848634.8
BUD.AX,-inf,-inf,0.0,8546558.6
BUG.AX,,,,
BUX.AX,-inf,-inf,0.0,143607.4
BUY.AX,-0.8489024059843124,-13.475907921593281,-0.5,13839538.6
BVS.AX,0.011044421659726791,0.1753247585170339,0.0,2947299.0
BWF.AX,-0.7181517419574011,-11.40030547696268,-0.07843137254901968,20104.0
BWP.AX,-0.8337860481853043,-13.235943180801797,-0.012919896640826942,986579.2
BWR.AX,-0.14490040088472353,-2.3002225536872523,-0.014814814814814828,16002.8
BWX.AX,0.2519000935651799,3.9987900168442065,0.02505694760820053,3300136.2
BXB.AX,0.07984200965145656,1.2674526102802375,0.0019821605550049133,5108942.4
BXN.AX,-inf,-inf,0.0,967360.0
BYE.AX,0.4998571428571429,7.934986146355717,0.06666666666666674,1165856.0
BYH.AX,-inf,-inf,0.0,751586.2
BYI.AX,0.49994603174603175,7.936397213721618,0.17647058823529405,600.0
C6C.AX,-0.02619621641470159,-0.4158520435447709,-0.006514657980456032,36564.6
CA8.AX,,,,
CAA.AX,0.4975851348911592,7.898919138027214,0.032934131736527046,63716.4
CAD.AX,-inf,-inf,0.0,3779809.2
CAE.AX,-0.8590003114621586,-13.636207201535388,-0.3333333333333333,10621586.6
CAF.AX,-inf,-inf,0.0,41092.2
CAG.AX,0.17137007885817754,2.720415664897593,0.047619047619047665,28549.0
CAI.AX,0.3949503767538616,6.2696428626119,0.05128205128205118,454950.8
CAJ.AX,-inf,-inf,0.0,569744.2
CAM.AX,-inf,-inf,0.0,114635.0
CAN.AX,0.0046199097712935205,0.07333879400639967,0.0,767287.0
CAP.AX,0.08701893338859698,1.3813827426019365,0.0,643179.6
CAQ.AX,-inf,-inf,0.0,16654.8
CAR.AX,-0.8199925963907774,-13.016978921784942,-0.045097011012060796,681215.8
CAT.AX,-0.16966053889289062,-2.6932775592707423,-0.011627906976744196,147894.4
CAU.AX,-0.5001333333333333,-7.939370534242624,-0.07142857142857148,51248.6
CAV.AX,-inf,-inf,0.0,2696244.2
CAY.AX,0.4999047619047619,7.935742075301735,0.09999999999999995,1348781.0
CAZ.AX,-inf,-inf,0.0,900912.2
CBA.AX,1.650757801748903,26.204967709363572,0.033495088176115496,2712598.2
CBE.AX,-0.17538072905132426,-2.7840827629380294,-0.04347826086956525,175884.6
CBR.AX,-3.5102095398315765,-55.72284895272496,-0.07826086956521727,167816.2
CBY.AX,-0.5000412698412698,-7.937909071613655,-0.23076923076923075,292197.0
CCA.AX,0.026545403807765634,0.42139522156280945,0.0,2072820.2
CCE.AX,-0.7071135155368445,-11.22507906481859,-1.0,267250149.0
CCG.AX,0.49993333333333334,7.936195632669347,0.14285714285714277,727843.0
CCJ.AX,,,,0.0
CCL.AX,0.1720425563140118,2.7310909135602026,0.001492537313432804,3594266.4
CCP.AX,-0.08824482272831097,-1.4008431325685469,-0.014628073451602937,186058.8
CCV.AX,0.01235328305918636,0.19610228909876587,0.0,467327.0
CCX.AX,-0.49722693387822037,-7.893232873229569,-0.04177545691906009,702330.4
CCZ.AX,-0.5000476190476191,-7.938009862139791,-0.20000000000000004,4479956.8
CD1.AX,-0.5001809523809524,-7.940126463188642,-0.052631578947368356,20777.6
CD2.AX,0.49896190476190483,7.9207746821705705,0.009174311926605512,11855.4
CD3.AX,-inf,-inf,0.0,12934.4
CDA.AX,-0.6227491464453552,-9.88583622403292,-0.052913596784996596,387156.8
