,Daily Sharpe - 3mo,Annual Sharpe - 3mo,Return over 3mo (%),Avg volume (3mo)
BR,-0.005212613411853875,-0.08274767261091157,-0.011803812495760187,589926.5483870967
BF.B,,,,
CHRW,0.07292544177468913,1.1576554991120893,0.0691412742382271,1118642.6451612904
COG,0.07213622745594649,1.1451271102009437,0.09064665127020786,5687072.548387097
CDNS,0.039971642439034595,0.6345301523308848,0.04421104054714222,1731506.8064516129
CPB,0.02147737837562912,0.3409428119733062,0.01388295600170864,2322524.35483871
COF,0.2819703399570719,4.476140379736508,0.4175658178679325,3329860.419354839
CAH,0.0646648693145083,1.0265229766120845,0.05152949745083755,1895825.3870967743
KMX,0.22053487528434954,3.5008826125142027,0.3937376469364402,1530985.2258064516
CCL,0.17227595590949968,2.7347960172747863,0.3752902926149558,42682280.51612903
CARR,0.04542371256377523,0.7210790824141766,0.04592513936819742,5041906.0322580645
CAT,0.22210991101426014,3.52588552959851,0.26394849785407726,3102493.4838709678
CBOE,0.10832167946924105,1.7195533528347773,0.14672835426305345,779423.8387096775
CBRE,0.16730594595165227,2.655899555102913,0.21004082867079996,1862170.9032258065
CDW,0.1770569352893453,2.810691712049182,0.20733268087028525,838791.2580645161
CE,0.10149296752679346,1.6111509113870983,0.10785436226242269,837440.8709677419
CNC,0.03579791945958146,0.5682743540614337,0.034448492878436536,3773244.193548387
CNP,0.01653539009268383,0.26249118010009614,0.008543165467625957,4605135.935483871
CERN,-0.0478982282894299,-0.7603608017665813,-0.040737791932059356,2262669.709677419
CF,0.19929981096249444,3.1637864168936685,0.3191655801825294,2299148.9032258065
SCHW,0.20245955599779406,3.213945814312311,0.2912830558276201,8406502.0
CHTR,-0.024194485572965354,-0.38407555155123846,-0.039348270099647135,1209430.7096774194
CVX,0.20608011909754267,3.271420471720023,0.23139756070269657,11263386.967741935
CMG,0.08177554034688703,1.2981464585147502,0.09503438646524964,293581.1935483871
CB,0.12028276042470773,1.9094296265528312,0.12228771293477574,1620265.9032258065
CHD,-0.06627925921837438,-1.0521506218404233,-0.0451485608170845,1349743.8064516129
CI,0.16552298252054795,2.6275958880903665,0.19454041165880015,1899918.1935483871
CINF,0.24913071856960733,3.9548275516920133,0.3326331397504014,940873.0322580645
CTAS,0.010522846389362434,0.16704500778472173,0.0016717196044540702,479691.87096774194
CSCO,0.13464430669566874,2.1374121058046907,0.10107334525939185,20023710.225806452
C,0.1681667477923522,2.669564360694505,0.2394838277191217,20355548.51612903
CFG,0.17120949444733968,2.7178664664045282,0.2623972796826296,4553086.677419355
CTXS,0.05128133190265832,0.81406590668758,0.05351118085523741,1425070.935483871
CLX,-0.06349926853992513,-1.0080196379468966,-0.07481284475965326,1652598.9032258065
CME,0.12562231963673867,1.9941925012672586,0.14532223386074214,1785774.064516129
CMS,-0.024011812566393734,-0.38117570747144064,-0.024666666666666615,1922109.0967741935
KO,-0.06628344036683,-1.0522169955144725,-0.05386329866270441,17992499.580645163
CTSH,-0.011527304826765521,-0.18299029115073637,-0.020240904010927548,2836471.3870967743
CL,-0.21159765432330085,-3.359008628064392,-0.11292035398230081,4461518.354838709
CMCSA,0.10963479068002581,1.7403983470798214,0.11065812463599307,17833451.451612905
CMA,0.19332077159915548,3.0688721094869034,0.31237016052880057,1368005.935483871
CAG,0.050617273991958256,0.803524314160435,0.040089711241939996,3799984.0967741935
CXO,0.06011677514638698,0.9543242199631714,0.053138545512923345,2399695.652173913
COP,0.20086556218308085,3.1886419469616736,0.35140186915887867,10731405.64516129
ED,-0.01737068522629317,-0.2757510792693328,-0.018219178082191756,2794283.0322580645
STZ,0.08032219426423834,1.27507530469316,0.07632508833922257,1138214.4838709678
COO,0.12649032969406582,2.0079717337504017,0.12740546065118993,263498.7419354839
CPRT,-0.07675296446466955,-1.2184155381629604,-0.09030982201713904,1183528.8064516129
